product_name,website,country,category,subcategory,title-href,price,brand,ingredients,form,type,color,size,rating,noofratings
Travel Size Body Wash for Everyone Pouch,ulta,USA,body,bodywash,https://www.ulta.com/p/travel-size-body-wash-everyone-pouch-pimprod2025115?sku=2583246,612.75,Beast,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Acrylates/Palmeth-25 Acrylate Copolymer, Glycerin, Sorbitol, Panthenol, Polyquaternium-7, Dimethyl Sulfone, Glycol Stearate, Decyl Glucoside, Hydrolyzed Soy Protein, Aloe Barbadensis Leaf Juice, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Paullinia Cupana (Guarana) Extract, Citrus Limon (Lemon) Fruit Extract, Symphytum Officinale (Comfrey) Rhizome/Root Extract, Panax Ginseng Root Extract, Saccharum Officinarum (Sugarcane) Extract, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium Dulcis (Orange) Peel , Citrus Grandis (Grapefruit) Peel , Tocopherol, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Sodium Hydroxide, Fragrance.",cream,all,No color,90,4.7,10
Castile All-In-One Soap Pouch,ulta,USA,body,bodywash,https://www.ulta.com/p/castile-all-in-one-soap-pouch-pimprod2025064?sku=2583239,1225.5,Beast,"Water, Potassium Cocoate, Sodium Lauroyl Methyl Isethionate, Glycerin, Olea Europaea (Olive) Fruit , Simmondsia Chinensis (Jojoba) Seed , Brassica Campestris Seed , Linum Usitatissimum Seed , Tocopherol, Pentylene Glycol, Caprylyl Glycol, Propanediol, Ethylhexylglycerin.",cream,all,No color,480,4.6,21
Exfoliating Lava Rock Body Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/exfoliating-lava-rock-body-scrub-pimprod2025013?sku=2583252,1429.75,Beast,"Water, Sodium Lauroyl Methyl Isethionate (Coconut Derived), Pumice, Cocamidopropyl Betaine (Coconut Derived), Glycerin (Vegetable Derived), Acrylates/Palmeth-25 Acrylate Copolymer, Disodium Cocoamphodiacetate (Coconut Derived), Polysorbate 20, Saccharum Officinarum (Sugarcane) Extract, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Lavandula Angustifolia (Lavender) , Eucalyptus Globulus Leaf , Mentha Piperita (Peppermint) , Menthol, Rosmarinus Officinalis (Rosemary) Leaf , Phenoxyethanol, Ethylhexylglycerin (Vegetable  Derived), Sodium Hydroxide.",cream,all,No color,180,4.8,100
Body Wash for Everyone Pouch,ulta,USA,body,bodywash,https://www.ulta.com/p/body-wash-everyone-pouch-pimprod2025114?sku=2583237,1429.75,Beast,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Acrylates/Palmeth-25 Acrylate Copolymer, Glycerin, Sorbitol, Panthenol, Polyquaternium-7, Dimethyl Sulfone, Glycol Stearate, Decyl Glucoside, Hydrolyzed Soy Protein, Aloe Barbadensis Leaf Juice, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Paullinia Cupana (Guarana) Extract, Citrus Limon (Lemon) Fruit Extract, Symphytum Officinale (Comfrey) Rhizome/Root Extract, Panax Ginseng Root Extract, Saccharum Officinarum (Sugarcane) Extract, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium Dulcis (Orange) Peel , Citrus Grandis (Grapefruit) Peel , Tocopherol, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Sodium Hydroxide, Fragrance.",cream,all,No color,480,4.8,195
Gold Body Wash Pouch,ulta,USA,body,bodywash,https://www.ulta.com/p/gold-body-wash-pouch-pimprod2025089?sku=2583241,2205.9,Beast,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Acrylates/Palmeth-25 Acrylate Copolymer, Glycerin, Butylene Glycol, Decyl Glucoside, Glycol Distearate, PEG-18 Glyceryl Oleate/Cocoate, Sodium Hyaluronate, Panthenol, Sorbitol, Aloe Barbadensis Leaf Juice, Symphytum Officinale (Comfrey) Rhizome/Root Extract, Paullinia Cupana (Guarana) Extract, Anthemis Nobilis (Chamomile) Flower Extract, Calendula Officinalis Flower Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin, Sodium Hydroxide, Fragrance.",cream,all,No color,480,4.5,67
Pure Goat Milk Body Bar Soap,ulta,USA,body,bodywash,https://www.ulta.com/p/pure-goat-milk-body-bar-soap-pimprod2017590?sku=2569242,1307.2,Beekman 1802,"Sodium Palmate, Sodium Cocoate and/or Palm Kernelate, Water (Aqua), Glycerin, Caprae Lac (Goat Milk), Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Sodium Cocoyl Threoninate, Sodium Chloride, Pentasodium Pentetate, Tetrasodium Etidronate...and kindness.",cream,all,No color,270,4.9,"1,489"
Milk Scrub Oat and Goat Milk Exfoliating Facial Cleanser,ulta,USA,body,bodywash,https://www.ulta.com/p/milk-scrub-oat-goat-milk-exfoliating-facial-cleanser-pimprod2036763?sku=2606974,2369.3,Beekman 1802,"Water (Aqua), Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Wax, Glycerin,1, 2-Hexanediol, Cetearyl Alcohol, Dicaprylyl Carbonate, Polyglyceryl-3 Methylglucose Distearate, Caprae Lac (Goat Milk), Avena Sativa (Oat) Kernel Extract, Lactic Acid, Lactobacillus/Punica Granatum (Pomegranate) Fruit Ferment Extract, Yogurt, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Melia Azadirachta Leaf Extract, Corallina Officinalis Extract, Leuconostoc/Radish Root Ferment Filtrate, Curcuma Longa (Turmeric) Root Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Palmitic Acid, Glyceryl Stearate, Stearic Acid, Hydroxyacetophenone, Tromethamine, Xanthan Gum, Caramel, Ethylhexylglycerin, Sodium Phytate, Myristic Acid, Citric Acid, Tocopherol, Sodium Benzoate, Potassium Sorbate , Iron Oxides (Cl 77492) ... and Kindness. Does not contain live cultures.",cream,all,No color,90,4.8,227
Sunshine Body Scrub 7.5% PHA Body Exfoliator,ulta,USA,body,bodywash,https://www.ulta.com/p/sunshine-body-scrub-75-pha-body-exfoliator-pimprod2034192?sku=2601705,3104.6,Beekman 1802,"Water (Aqua), Pumice, Gluconolactone (PHA), Stearic Acid, Glycerin, Glyceryl Stearate, Cetyl Alcohol, Stearyl Alcohol, Ceteareth-25, Beta Vulgaris (Golden Beet) Root Juice, Borago Officinalis (Borage) Seed , Caprae Lac (Goat Milk), Lactose, Milk Protein, Bifida Ferment Lysate, Xanthan Gum, Tocopheryl Acetate, Curcuma Longa (Turmeric) Root Powder, Sodium Hydroxide, Sodium Benzoate, Potassium Sorbate. . . and Kindness.",cream,all,No color,240,4.8,169
Lemon & Sage Soapy Suds Body Wash,ulta,USA,body,bodywash,https://www.ulta.com/p/lemon-sage-soapy-suds-body-wash-xlsImpprod17921154?sku=2524155,898.7,Bliss,"Glyceryl Cocoate, PPG-2 Hydroxyethyl Coco/Isostearamide, Aloe Barbadensis Leaf Juice, Glycerin, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Benzoic Acid, Sodium Benzoate, Dehydroacetic Acid, Citric Acid, Fragrance (Parfum), Limonene, Citral, Linalool, Yellow 5 (CI 19140)",cream,all,No color,510,4.6,252
BlissPro 11.8% AHA | BHA | PHA Liquid Exfoliant,ulta,USA,body,bodywash,https://www.ulta.com/p/blisspro-118-aha-bha-pha-liquid-exfoliant-pimprod2038461?sku=2607972,1797.4,Bliss,"Water (Aqua) (Eau), Lactic Acid, Propanediol, Sodium Hydroxide, Glycolic Acid, Glycerin, Sodium Citrate, Gluconolactone, Salicylic Acid, Chamomilla Recutita (Matricaria) Flower Extract, Calendula Officinalis Flower Extract, Camellia Sinensis Leaf Extract, Sodium Surfactin, Allantoin, Resveratrol, Acacia Senegal Gum, Xanthan Gum, Ceramide NG, Glyceryl Caprylate, Polyglyceryl-4 Laurate/Succinate, Polyglyceryl-6 Oleate, Caprylyl/Capryl Glucoside, Sodium Cocoyl Glutamate, Tetrasodium Glutamate Diacetate, Sodium Benzoate, Citric Acid  Certified Organic/Certifiï¿½ï¿½ï¿½ï¿½ï",cream,all,No color,120,4.8,651
Papaya and Pomegranate Enzyme Exfoliating Body Cleanser,ulta,USA,body,bodywash,https://www.ulta.com/p/papaya-pomegranate-enzyme-exfoliating-body-cleanser-pimprod2022763?sku=2577439,3186.3,boscia,"Water/Aqua/Eau, Decyl Glucoside, Glycerin, Lactic Acid, Propanediol, Salix Alba (Willow) Bark Extract, Coco-Glucoside, Isopentyldiol, Potassium Hydroxide, Mandelic Acid, Carica Papaya (Papaya) Fruit Extract, Lactobacillus/Punica Granatum Fruit Ferment Extract, Betaine, Beta Vulgaris (Beet) Root Extract, Fructooligosaccharides, Hyaluronic Acid, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Corallina Officinalis Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Leuconostoc/Radish Root Ferment Filtrate, Rosmarinus Officinalis (Rosemary) Leaf , Citrus Grandis (Grapefruit) Peel , Citrus Aurantium Amara (Bitter Orange) Peel , Caprylyl Glycol, 1,2-Hexanediol, Butylene Glycol, Beta-Glucan, Menthol, Cellulose Gum, Sclerotium Gum, Sodium Chloride.",cream,all,No color,252,4.6,76
"Be Gentle, Be Kind Aloe + Oat Milk Ultra Soothing 3-in-1 Cleansing Bar",ulta,USA,body,bodywash,https://www.ulta.com/p/be-gentle-be-kind-aloe-oat-milk-ultra-soothing-3-in-1-cleansing-bar-pimprod2036248?sku=2601787,2042.5,Briogeo,"Sodium Cocoyl Isethionate, Hydrogenated Vegetable , Polyglyceryl-4 Laurate, Water/Aqua/Eau, Glycerin, Avena Sativa (Oat) Kernel Flour, Distarch Phosphate, Butyrospermum Parkii (Shea) Butter, Avena Sativa (Oat) Bran, Panthenol, Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Kernel Extract, Camellia Sinensis Leaf Extract, Limnanthes Alba (Meadowfoam) Seed , Tocopheryl Acetate, Tetrasodium Glutamate Diacetate, Maltodextrin, Quercetin, Titanium Dioxide (CI 77891)",cream,all,No color,111,4.8,95
Exfoliating Dark Spot Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/exfoliating-dark-spot-scrub-pimprod2037966?sku=2606073,1879.1,Bushbalm,"Sucroses (Sugar), Vitis Vinifera (Grape) Seed , Simmondsia Chinensis (Jojoba) Seed , Caprylic/Capric Triglyceride, Melaleuca Alternifolia (Tea Tree) Leaf , Copaifera Reticulata Resin , Citrus Limon (Lemon) Peel .",cream,all,No color,240,4.2,55
Ingrown Hair Exfoliating Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/ingrown-hair-exfoliating-scrub-pimprod2037967?sku=2606075,1879.1,Bushbalm,"Sucrose, Vitis Vinifera (Grape) Seed , Simmondsia Chinensis (Jojoba) Seed , Melaleuca Alternifolia (Tea Tree) Leaf , Copaifera Reticulata Resin .",cream,all,No color,240,4.7,148
Egyptian CocoShea Body Wash,ulta,USA,body,bodywash,https://www.ulta.com/p/egyptian-cocoshea-body-wash-pimprod2025812?sku=2585293,2369.3,Buttah Skin,"Water, Sodium Cocoyl Isethionate, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Sodium Lauryl Sulfoacetate, Cocamidopropyl Betaine, Hydroxypropyl Starch Phosphate, Disodium Cocoamphodipropionate, Lauric Acid, Vegetable Glycerin, Cetyl Alcohol, Isostearyl Isostearate, Potassium Cetyl Phosphate, Cetyl Stearate, Stearic Acid, Hydroxypropyltrimonium Chloride, Polysorbate 60, Laureth-3, Allantoin, Prunus Amygdalus Dulcis (Sweet Almond) , Hydrogenated Vegetable , Camellia Sinensis Leaf Powder, Butyrospermum Parkii (Shea) Butter, Theobroma Cacao (Cocoa) Seed Butter, Glycine Soja (Soybean) , Disodium EDTA, Portulaca Oleracea Extract, Althea Officinalis Root Extract, Sodium Chloride, Citric Acid, Palmitic Acid, Titanium Dioxide, CI 77492, Phenoxyethanol, Ethylhexylglycerin, (Fragrance)",cream,all,No color,300,4.8,192
Body Trio Kit Oatmeal,ulta,USA,body,bodywash,https://www.ulta.com/p/body-trio-kit-oatmeal-pimprod2025811?sku=2585295,6127.5,Buttah Skin,"OATMEAL COCOSHEA CLEANSING BAR: Water, Propylene Glycol, Sodium Stearate, Glycerin, Avena Sativa Kernel Flour, Sucrose, Sorbitol, Sodium Myristate, Sodium Laurate, Silica, Sodium Chloride, Stearic Acid, Titanium Dioxide (CI 77891), Myristic Acid, Butyrospermum Parkii (Shea Butter), Lauric Acid, Tetrasodium Etidronate, Pentasodium Pentetate, Fragrance. BODY WASH: Water, Sodium Cocoyl Isethionate, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Sodium Lauryl Sulfoacetate, Cocamidopropyl Betaine, Hydroxypropyl Starch Phosphate, Disodium Cocoamphodipropionate, Lauric Acid, Vegetable Glycerin, Cetyl Alcohol, Isostearyl Isostearate, Potassium Cetyl Phosphate, Cetyl Stearate, Stearic Acid, Hydroxypropyltrimonium Chloride, Polysorbate 60, Laureth-3, Allantoin, Prunus Amygdalus Dulcis (Sweet Almond) , Hydrogenated Vegetable , Camellia Sinensis Leaf Powder, Butyrospermum Parkii (Shea) Butter, Theobroma Cacao (Cocoa) Seed Butter, Glycine Soja (Soybean) , Disodium EDTA, Portulaca Oleracea Extract, Althea Officinalis Root Extract, Sodium Chloride, Citric Acid, Palmitic Acid, Titanium Dioxide, CI 77492, Phenoxyethanol, Ethylhexylglycerin, (Fragrance). WHIPPED SHEA BUTTER: Virgin Organic Unrefined Shea Butter",cream,all,No color,0,4.6,287
Charcoal & Tea Tree Oil Breakout Control Exfoliating Body Bar,ulta,USA,body,bodywash,https://www.ulta.com/p/charcoal-tea-tree-oil-breakout-control-exfoliating-body-bar-pimprod2020974?sku=2571421,1020.43,Carbon Theory.,"Sodium Palmate, Sodium Palm Kernelate, Aqua (Water, Eau), Glycerin, Charcoal Powder, Melaleuca Alternifolia (Tea Tree) Leaf , Mannitol, Butyrospermum Parkii (Shea) Butter, Microcrystalline Cellulose, Sodium Citrate, Tetrasodium Glutamate Diacetate, Citric Acid, Sodium Chloride, Hydroxypropyl Methylcellulose, Tocopheryl Acetate, CI 77891 (Titanium Dioxide), CI 73360 (Red 30).",cream,all,No color,0.21,4.8,359
Healthy Radiance Whipped Day Cream SPF 30,ulta,USA,body,sunscreen,https://www.ulta.com/p/healthy-radiance-whipped-day-cream-spf-30-pimprod2028659?sku=2586965,2041.93,Cetaphil,"Avobenzone 3%, Homosalate 12.5%, Octisalate 5%, Octocrylene 8%.",cream,"combinational,dry,sensitive,normal",No color,51,4.3,91
Seed to Skin Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/seed-skin-scrub-pimprod2016709?sku=2567927,2777.8,Cï¿½ï¿½,"Sucrose, Glycine Soja (Soybean) , Cocos Nucifera (Coconut) , Butyrospermum Parkii (Shea) Butter, Silica, Glyceryl Stearate SE, Parfum (Fragrance), Theobroma Grandiflorum Seed Powder, Linalool, Crambe Abyssinica (Abyssinian) Seed , Simmondsia Chinensis (Jojoba) Seed , Hexyl Cinnamaldehyde, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Tocopherol, Alpha-Isomethyl Ionone, Citronellol, Ricinus Communis (Castor) Seed , Red 6 (Cl 15850), Coumarin.",cream,all,No color,201,4.2,38
The Very Best Body Cleanser,ulta,USA,body,bodywash,https://www.ulta.com/p/very-best-body-cleanser-pimprod2016705?sku=2569075,2859.5,Cï¿½ï¿½,"Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Sodium Chloride, Cocamidopropyl Betaine, Glycerin, Crambe Abyssinica (Abyssinian) Seed , Aloe Barbadensis Leaf Juice, Tocopherol, Juniperus Communis(Juniper) Fruit Extract, Oenothera Biennis (Evening Primrose) Flower Extract, RosmarinusOfficinalis (Rosemary) Leaf Extract, Sambucus Nigra Fruit Extract, Vaccinium Corymbosum (Blueberry) Fruit Extract, Lavandula Angustifolia (Lavender) Flower Extract, Polysorbate 20, Sodium Sulfate, Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Benzoic Acid, Citric Acid, Limonene, Disodium EDTA, Linalool, Benzophenone-4, Citronellol, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum (Fragrance), Red 4 (CI14700)",cream,all,No color,360,4.1,7
Black Gold Supreme Coffee Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/black-gold-supreme-coffee-scrub-pimprod2016710?sku=2567931,3022.9,Cï¿½ï¿½,"Sucrose, Glycine Soja (Soybean) , Cocos Nucifera (Coconut) , Butyrospermum Parkii (Shea) Butter, Coffea Arabica (Coffee) Seed Powder, Silica, Glyceryl Stearate SE, Parfum (Fragrance), Crambe Abyssinica (Abyssinian) Seed , Simmondsia Chinensis (Jojoba) Seed , Theobroma Grandiflorum Seed Butter, Tocopherol.",cream,all,No color,201,3.7,9
Body Partner Stretch Mark Firming Cream,ulta,USA,body,moisturizer,https://www.ulta.com/p/body-partner-stretch-mark-firming-cream-pimprod2012982?sku=2559169,5392.86,Clarins,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Alcohol, Hydrogenated Coco-Glycerides, Hydrogenated Polyisobutene, Cetearyl Alcohol, Isononyl Isononanoate, Glycerin, Dimethicone, Corylus Avellana (Hazel) Seed , Squalane, Cetearyl Glucoside, Asiaticoside, Carbomer, Ethylhexylglycerin, Disodium Edta, Ethylene Brassylate, Sodium Cetearyl Sulfate, Sodium Lauryl Sulfate, Glycyrrhetinic Acid, Butylene Glycol, Sodium Hydroxide, Musa Sapientum (Banana) Fruit Extract, Tocopherol, Acetyl Tetrapeptide-2, Dextran.",cream,"combination, dry, normal, oily",No color,174,4.6,132
Acne Solutions Cleansing Bar for Face & Body,ulta,USA,body,bodywash,https://www.ulta.com/p/acne-solutions-cleansing-bar-face-body-xlsImpprod10791851?sku=2265614,1593.15,Clinique,"Active: 2.0% Salicylic Acid. Inactive: Sodium Palmate, Sodium Cocoate, Water / Aqua / Eau, Palmitic Acid, Cocamidopropyl Dimethylamine, Glyceryl Stearate, Zea Mays (Corn) Starch, Hydrolyzed Corn Starch, Glycerin, Caffeine, Zinc PCA, PPG-26 / Dimer Dilinoleate Copolymer, Polyquaternium-67, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Chloride, Tetrasodium EDTA, Tetrasodium Etidronate, Chlorphenesin, Titanium Dioxide (CI 77891).",cream,all,No color,156,4.6,641
Pep Start Daily UV Protector Broad Spectrum SPF 50,ulta,USA,body,sunscreen,https://www.ulta.com/p/pep-start-daily-uv-protector-broad-spectrum-spf-50-xlsImpprod18321369?sku=2526691,1879.33,Clinique,"Titanium Dioxide 6.3%, Zinc Oxide 4.0%., Water\Aqua\Eau, Dimethicone, Butyloctyl Salicylate, Polydiethylsiloxane, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Diethylhexyl Succinate, Neopentyl Glycol Diheptanoate, Methyl Trimethicone, Butylene Glycol, Ethylhexyl Methoxycrylene, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Silica, Laureth-4, Cetyl PEG/PPG-10/1 Dimethicone, Dipentaerythrityl Tri-Polyhydroxystearate, Hydrolyzed Wheat Protein/Pvp Crosspolymer, Caprylyl Glycol, Dimethicone Silylate, Dimethicone/PEG-10/15 Crosspolymer, Isostearic Acid, Dimethicone Crosspolymer-3, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Dipropylene Glycol, Phenoxyethanol, Iron Oxides (CI 77491), Iron Oxides (CI 77492).",cream,"combination, dry, normal, oily",No color,30,4.3,182
Deep Comfort Body Wash,ulta,USA,body,bodywash,https://www.ulta.com/p/deep-comfort-body-wash-xlsImpprod10791887?sku=2214456,2777.8,Clinique,"Water / Aqua / Eau, Potassium Myristate, Glycerin, Potassium Behenate, Potassium Palmitate, Sodium Methyl Cocoyl Taurate, Potassium Laurate, Potassium Stearate, PEG-3 Distearate, Chamomilla Recutita (Matricaria), Sodium Hyaluronate, Butylene Glycol, Trisodium EDTA, Disodium EDTA, Phenoxyethanol, Yellow 5 (CI 19140), Yellow 6 (CI 15985).",cream,all,No color,204,4.4,7
Glow Figure Tropical Mango Smoothie Shower Gel,ulta,USA,body,bodywash,https://www.ulta.com/p/glow-figure-tropical-mango-smoothie-shower-gel-pimprod2038692?sku=2609602,1634,Coco & Eve,"Aqua (Water), Aloe Barbadensis (Aloe Vera) Leaf Juice, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate Glycerin, Stearic Acid, Parfum (Fragrance), Benzyl Alcohol, Acrylates Crosspolymer-4, Glycol Distearate, Cocos Nucifera (Coconut) Water, Coconut  Glycereth-8 Esters, Glycol Stearate, Inulin, Sodium Lauroyl Sarcosinate, Potassium Sorbate, Coconut Flower Sugar, Sodium Hydroxide, Trisodium Ethylenediamine Disuccinate, Alpha-Glucan Oligosaccharide, Buteth-3, Citric Acid, Sodium Benzotriazolyl Butylphenol Sulfonate, Tributyl Citrate, Hylocereus Undatus (Dragon Fruit) Fruit Extract, Psidium Guajava (Guava) Fruit Extract, Sodium Benzoate, Carica Papaya (Papaya) Fruit Extract, Cocos Nucifera (Coconut) Fruit Extract, Ficus Carica (Fig) Fruit Extract, Garcinia Mangostana (Mangosteen) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract, CI 17200 (Red No 33).",cream,all,No color,0,,
Glow Figure Dragon Fruit & Lychee Smoothie Shower Gel,ulta,USA,body,bodywash,https://www.ulta.com/p/glow-figure-dragon-fruit-lychee-smoothie-shower-gel-pimprod2038691?sku=2609601,1634,Coco & Eve,"Aqua (Water), Aloe Barbadensis (Aloe) Leaf Juice, Sodium C14-16 Olefin Sulfonate,Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Glycerin, Stearic Acid, Caprylyl/Capryl Glucoside, Parfum (Fragrance), Acrylates Crosspolymer-4,Benzyl Alcohol, Glycol Distearate, Cocos Nucifera (Coconut) Water, Coconut  Glycereth-8 Esters, Glycol Stearate, Inulin, Sodium Lauroyl Sarcosinate, Potassium Sorbate, Coconut Flower Sugar, Sodium Chloride, Sodium Hydroxide, Trisodium Ethylenediamine Disuccinate, Alpha-Glucan Oligosaccharide, Buteth-3, Citric Acid, Sodium Benzotriazolyl Butylphenol Sulfonate, Psidium Guajava (Guava) Fruit Extract, Tributyl Citrate, Sodium Benzoate, Carica Papaya (Papaya) Fruit Extract, Cocos Nucifera (Coconut) Fruit Extract, Ficus Carica (Fig) Fruit Extract, Garcinia Mangostana(Mangosteen) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract, CI 15985 (Yellow 6), CI 19140 (Yellow No.5).",cream,all,No color,0,,
Glow Figure Bali Buffing Sugar Scrub,ulta,USA,body,bodywash,https://www.ulta.com/p/glow-figure-bali-buffing-sugar-scrub-pimprod2018198?sku=2569071,2859.5,Coco & Eve,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Glycerin, Diatomaceous Earth, Isopropyl Palmitate, Glyceryl Oleate Citrate, Parfum/Fragrance/Perfume, Phenoxyethanol, Acrylates/Beheneth-25 Methacrylate Copolymer, Sodium Polyacrylate, Menthyl Lactate, 1,2-Hexanediol, Caprylyl Glycol, Chlorphenesin, Sodium Hydroxide, Acacia Senegal Gum, Ethylhexylglycerin, Xanthan Gum, Chlorella Vulgaris Extract, Garcinia Mangostana Fruit Extract, Mangifera Indica Fruit Extract/Mangifera Indica (Mango) Fruit Extract, Theobroma Cacao Seed Extract/Theobroma Cacao (Cocoa) Seed Extract, Citrus Medica Limonum (Lemon) Peel Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate, Hexyl Cinnamal, Linalool, Citronellol, Coumarin, C19140/FD&C Yellow No.5, CI 42090/FD&C Blue No.1.",cream,all,No color,255,4.3,49
Aromarama Sandalwood Shower Steamer,ulta,USA,body,bodywash,https://www.ulta.com/p/aromarama-sandalwood-shower-steamer-pimprod2038107?sku=2607753,326.8,Da Bomb,"Sodium Bicarbonate, Citric Acid, Peg-8, Fragrance (Parfum), Red 40 Lake.",cream,all,No color,60,3,1
Aromarama Lavender Shower Steamer,ulta,USA,body,bodywash,https://www.ulta.com/p/aromarama-lavender-shower-steamer-pimprod2038106?sku=2607752,326.8,Da Bomb,"Sodium Bicarbonate, Citric Acid, Peg-8, Fragrance (Parfum), Ext. Violet 2.",cream,all,No color,60,5,2
Aromarama Eucalyptus Shower Steamer,ulta,USA,body,bodywash,https://www.ulta.com/p/aromarama-eucalyptus-shower-steamer-pimprod2038105?sku=2607693,326.8,Da Bomb,"Sodium Bicarbonate, Citric Acid, Peg-8, Fragrance (Parfum), Yellow 5 Lake, Blue 1 Lake.",cream,all,No color,60,4,1
Unicorn Bath Bomb,ulta,USA,body,bodywash,https://www.ulta.com/p/unicorn-bath-bomb-xlsImpprod17911167?sku=2523599,653.6,Da Bomb,"Sodium bicarbonate, citric acid, PEG-8, fragrance (parfum), blue 1 lake, red 27 Al lake. For the most updated ingredient list, please refer to the product package you have received as the ingredient list may vary over time.",cream,all,No color,210,2.9,33
Iron Man Bath Bomb,ulta,USA,body,bodywash,https://www.ulta.com/p/iron-man-bath-bomb-pimprod2038213?sku=2609784,653.6,Da Bomb,"Sodium Bicarbonate, Citric Acid, PEG-8, Fragrance (parfum), Yellow 5 Lake",cream,all,No color,210,,
Mermaid Bath Bomb,ulta,USA,body,bodywash,https://www.ulta.com/p/mermaid-bath-bomb-pimprod2007071?sku=2549215,653.6,Da Bomb,"Sodium Bicarbonate, Citric Acid, PEG-8, Fragrance (Parfum), Blue 1 Lake, Yellow 5 Lake, Red 27 Al Lake.",cream,all,No color,210,3.7,7
Bath Fizzers Flower Bath Bomb,ulta,USA,body,bodywash,https://www.ulta.com/p/bath-fizzers-flower-bath-bomb-pimprod2034116?sku=2598276,653.6,Da Bomb,"Sodium Bicarbonate, Citric Acid, PEG-8, Fragrance (Parfum), Blue 1 Lake, Yellow 5 Lake, Red 27 Al Lake.",cream,all,No color,210,4.5,2
Bikini Bath Bomb,ulta,USA,body,bodywash,https://www.ulta.com/p/bikini-bath-bomb-pimprod2038103?sku=2607687,653.6,Da Bomb,"Sodium Bicarbonate, Citric Acid, Peg-8, Fragrance (Parfum), Yellow 5 Lake, Ext. Violet 2.",cream,all,No color,210,,
"""F"" Bath Bomb",ulta,USA,body,bodywash,https://www.ulta.com/p/f-bath-bomb-pimprod2032516?sku=2597434,653.6,Da Bomb,"Sodium Bicarbonate, Citric Acid, Peg-8, Fragrance (Parfum), Ext. Violet 2.",cream,all,No color,210,4.2,35
